Geo Point;Geo Shape;gid;geom_o;geom_err;typologie;nombre;insee;cdate;mdate
44.90981,-0.6329417;"{""type"": ""Point"", ""coordinates"": [-0.6329417, 44.90981]}";1109454857;0;;;3;33056;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.9094281,-0.6384693;"{""type"": ""Point"", ""coordinates"": [-0.6384693, 44.9094281]}";1109434551;0;;;3;33056;2019-04-04T00:00:00+02:00;2019-04-04T00:00:00+02:00
44.9306401,-0.6342058;"{""type"": ""Point"", ""coordinates"": [-0.6342058, 44.9306401]}";1109454849;0;;;3;33056;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.9124432,-0.6264851;"{""type"": ""Point"", ""coordinates"": [-0.6264851, 44.9124432]}";1109353235;0;;;8;33056;2017-07-20T00:00:00+02:00;2017-07-20T00:00:00+02:00
44.9079677,-0.6274233;"{""type"": ""Point"", ""coordinates"": [-0.6274233, 44.9079677]}";1109454851;0;;;3;33056;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.9312603,-0.6334964;"{""type"": ""Point"", ""coordinates"": [-0.6334964, 44.9312603]}";1109454850;0;;;3;33056;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.953525,-0.4681199;"{""type"": ""Point"", ""coordinates"": [-0.4681199, 44.953525]}";1109353303;0;;;7;33487;2017-07-20T00:00:00+02:00;2017-07-20T00:00:00+02:00
44.9532167,-0.4680559;"{""type"": ""Point"", ""coordinates"": [-0.4680559, 44.9532167]}";1109434497;0;;;2;33487;2019-04-04T00:00:00+02:00;2019-04-04T00:00:00+02:00
44.8164586,-0.5036462;"{""type"": ""Point"", ""coordinates"": [-0.5036462, 44.8164586]}";1109353241;0;;;8;33065;2017-07-20T00:00:00+02:00;2017-07-20T00:00:00+02:00
44.8204054,-0.5126216;"{""type"": ""Point"", ""coordinates"": [-0.5126216, 44.8204054]}";1109434421;0;;;5;33065;2019-04-04T00:00:00+02:00;2019-04-04T00:00:00+02:00
44.8371263,-0.5352251;"{""type"": ""Point"", ""coordinates"": [-0.5352251, 44.8371263]}";1109458805;0;;;2;33167;2019-09-17T00:00:00+02:00;2019-09-17T00:00:00+02:00
44.8263335,-0.5317766;"{""type"": ""Point"", ""coordinates"": [-0.5317766, 44.8263335]}";1109393415;0;;;27;33167;2018-06-13T00:00:00+02:00;2018-06-13T00:00:00+02:00
44.8243742,-0.5311831;"{""type"": ""Point"", ""coordinates"": [-0.5311831, 44.8243742]}";1109442717;0;;;57;33167;2019-05-20T00:00:00+02:00;2019-05-20T00:00:00+02:00
44.8364783,-0.5316774;"{""type"": ""Point"", ""coordinates"": [-0.5316774, 44.8364783]}";1109458897;0;;;4;33167;2019-09-17T00:00:00+02:00;2019-09-17T00:00:00+02:00
44.8375879,-0.5320622;"{""type"": ""Point"", ""coordinates"": [-0.5320622, 44.8375879]}";1109147409;0;;;4;33167;2015-07-20T00:00:00+02:00;2015-07-20T00:00:00+02:00
44.8412846,-0.5199673;"{""type"": ""Point"", ""coordinates"": [-0.5199673, 44.8412846]}";1109458851;0;;;3;33167;2019-09-17T00:00:00+02:00;2019-09-17T00:00:00+02:00
44.8320661,-0.5306374;"{""type"": ""Point"", ""coordinates"": [-0.5306374, 44.8320661]}";1109544448;0;;;12;33167;2021-01-21T00:00:00+01:00;2021-01-21T00:00:00+01:00
44.8284578,-0.5300937;"{""type"": ""Point"", ""coordinates"": [-0.5300937, 44.8284578]}";1109458845;0;;;3;33167;2019-09-17T00:00:00+02:00;2019-09-17T00:00:00+02:00
44.845117,-0.5089121;"{""type"": ""Point"", ""coordinates"": [-0.5089121, 44.845117]}";1109458905;0;;;5;33167;2019-09-17T00:00:00+02:00;2019-09-17T00:00:00+02:00
44.8422269,-0.5391894;"{""type"": ""Point"", ""coordinates"": [-0.5391894, 44.8422269]}";1109454812;0;;;3;33167;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.8319416,-0.5308127;"{""type"": ""Point"", ""coordinates"": [-0.5308127, 44.8319416]}";1109544449;0;;;8;33167;2021-01-21T00:00:00+01:00;2021-01-21T00:00:00+01:00
44.8454382,-0.5103316;"{""type"": ""Point"", ""coordinates"": [-0.5103316, 44.8454382]}";1109458811;0;;;5;33167;2019-09-17T00:00:00+02:00;2019-09-17T00:00:00+02:00
44.8318172,-0.5307452;"{""type"": ""Point"", ""coordinates"": [-0.5307452, 44.8318172]}";1109544430;0;;;5;33167;2021-01-21T00:00:00+01:00;2021-01-21T00:00:00+01:00
44.8256124,-0.5316632;"{""type"": ""Point"", ""coordinates"": [-0.5316632, 44.8256124]}";1109442705;0;;;3;33167;2019-05-20T00:00:00+02:00;2019-05-20T00:00:00+02:00
44.826897,-0.5331924;"{""type"": ""Point"", ""coordinates"": [-0.5331924, 44.826897]}";1109458835;0;;;3;33167;2019-09-17T00:00:00+02:00;2019-09-17T00:00:00+02:00
44.8287562,-0.5292826;"{""type"": ""Point"", ""coordinates"": [-0.5292826, 44.8287562]}";1109458841;0;;;2;33167;2019-09-17T00:00:00+02:00;2019-09-17T00:00:00+02:00
44.8386574,-0.5373769;"{""type"": ""Point"", ""coordinates"": [-0.5373769, 44.8386574]}";1109458891;0;;;2;33167;2019-09-17T00:00:00+02:00;2019-09-17T00:00:00+02:00
44.8391806,-0.5306436;"{""type"": ""Point"", ""coordinates"": [-0.5306436, 44.8391806]}";1109544426;0;;;6;33167;2021-01-21T00:00:00+01:00;2021-01-21T00:00:00+01:00
44.8390612,-0.5317256;"{""type"": ""Point"", ""coordinates"": [-0.5317256, 44.8390612]}";1109544427;0;;;3;33167;2021-01-21T00:00:00+01:00;2021-01-21T00:00:00+01:00
44.8249238,-0.5330504;"{""type"": ""Point"", ""coordinates"": [-0.5330504, 44.8249238]}";1109442687;0;;;13;33167;2019-05-20T00:00:00+02:00;2019-05-20T00:00:00+02:00
44.837203,-0.5345993;"{""type"": ""Point"", ""coordinates"": [-0.5345993, 44.837203]}";1109458801;0;;;3;33167;2019-09-17T00:00:00+02:00;2019-09-17T00:00:00+02:00
44.8282887,-0.5302624;"{""type"": ""Point"", ""coordinates"": [-0.5302624, 44.8282887]}";1109458803;0;;;2;33167;2019-09-17T00:00:00+02:00;2019-09-17T00:00:00+02:00
44.8375883,-0.531288;"{""type"": ""Point"", ""coordinates"": [-0.531288, 44.8375883]}";1109458885;0;;;3;33167;2019-09-17T00:00:00+02:00;2019-09-17T00:00:00+02:00
44.8711015,-0.5160916;"{""type"": ""Point"", ""coordinates"": [-0.5160916, 44.8711015]}";1109458911;0;;;3;33249;2019-09-17T00:00:00+02:00;2019-09-17T00:00:00+02:00
44.8805114,-0.523309;"{""type"": ""Point"", ""coordinates"": [-0.523309, 44.8805114]}";1109434297;0;;;5;33249;2019-04-04T00:00:00+02:00;2019-04-04T00:00:00+02:00
44.8696195,-0.5242295;"{""type"": ""Point"", ""coordinates"": [-0.5242295, 44.8696195]}";1109458915;0;;;3;33249;2019-09-17T00:00:00+02:00;2019-09-17T00:00:00+02:00
44.8081341,-0.5457572;"{""type"": ""Point"", ""coordinates"": [-0.5457572, 44.8081341]}";1109393175;0;;;3;33039;2018-06-13T00:00:00+02:00;2018-06-13T00:00:00+02:00
44.7857406,-0.5654763;"{""type"": ""Point"", ""coordinates"": [-0.5654763, 44.7857406]}";1109453397;0;;;3;33039;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.8075466,-0.5487273;"{""type"": ""Point"", ""coordinates"": [-0.5487273, 44.8075466]}";1109453437;0;;;3;33039;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.8052449,-0.5435108;"{""type"": ""Point"", ""coordinates"": [-0.5435108, 44.8052449]}";1109453751;0;;;5;33039;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.8033995,-0.5518983;"{""type"": ""Point"", ""coordinates"": [-0.5518983, 44.8033995]}";1109376663;0;;;7;33039;2018-01-15T00:00:00+01:00;2018-01-15T00:00:00+01:00
44.803167,-0.5503786;"{""type"": ""Point"", ""coordinates"": [-0.5503786, 44.803167]}";1109376665;0;;;3;33039;2018-01-15T00:00:00+01:00;2018-01-15T00:00:00+01:00
44.8073499,-0.5488224;"{""type"": ""Point"", ""coordinates"": [-0.5488224, 44.8073499]}";1109453299;0;;;2;33039;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.8007467,-0.5375402;"{""type"": ""Point"", ""coordinates"": [-0.5375402, 44.8007467]}";1109453757;0;;;4;33039;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.8077113,-0.5607652;"{""type"": ""Point"", ""coordinates"": [-0.5607652, 44.8077113]}";1109353227;0;;;2;33039;2017-07-20T00:00:00+02:00;2017-07-20T00:00:00+02:00
44.8093975,-0.5377249;"{""type"": ""Point"", ""coordinates"": [-0.5377249, 44.8093975]}";1109393625;0;;;7;33039;2018-06-13T00:00:00+02:00;2018-06-13T00:00:00+02:00
44.8162686,-0.5486169;"{""type"": ""Point"", ""coordinates"": [-0.5486169, 44.8162686]}";1109453289;0;;;3;33039;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.8074454,-0.5512256;"{""type"": ""Point"", ""coordinates"": [-0.5512256, 44.8074454]}";1109453641;0;;;4;33039;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.8120846,-0.5644637;"{""type"": ""Point"", ""coordinates"": [-0.5644637, 44.8120846]}";1109453729;0;;;7;33039;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.8126927,-0.5525796;"{""type"": ""Point"", ""coordinates"": [-0.5525796, 44.8126927]}";1109357261;0;;;5;33039;2017-08-21T00:00:00+02:00;2017-08-21T00:00:00+02:00
44.7869206,-0.5664019;"{""type"": ""Point"", ""coordinates"": [-0.5664019, 44.7869206]}";1109453395;0;;;5;33039;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.8113469,-0.549389;"{""type"": ""Point"", ""coordinates"": [-0.549389, 44.8113469]}";1109453493;0;;;4;33039;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.7972148,-0.5527515;"{""type"": ""Point"", ""coordinates"": [-0.5527515, 44.7972148]}";1109453429;0;;;10;33039;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.8036547,-0.5607042;"{""type"": ""Point"", ""coordinates"": [-0.5607042, 44.8036547]}";1109453475;0;;;2;33039;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.8140359,-0.5443852;"{""type"": ""Point"", ""coordinates"": [-0.5443852, 44.8140359]}";1109453735;0;;;7;33039;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.8116726,-0.5642474;"{""type"": ""Point"", ""coordinates"": [-0.5642474, 44.8116726]}";1108610863;0;;;3;33039;2013-05-22T00:00:00+02:00;2013-05-22T00:00:00+02:00
44.7862182,-0.566314;"{""type"": ""Point"", ""coordinates"": [-0.566314, 44.7862182]}";1109453269;0;;;9;33039;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.8151087,-0.5509268;"{""type"": ""Point"", ""coordinates"": [-0.5509268, 44.8151087]}";1109453305;0;;;6;33039;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.7844792,-0.5654112;"{""type"": ""Point"", ""coordinates"": [-0.5654112, 44.7844792]}";1109453377;0;;;3;33039;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.8074384,-0.5487854;"{""type"": ""Point"", ""coordinates"": [-0.5487854, 44.8074384]}";1109453405;0;;;3;33039;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.8085704,-0.5433696;"{""type"": ""Point"", ""coordinates"": [-0.5433696, 44.8085704]}";1109453567;0;;;2;33039;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.8034004,-0.5466875;"{""type"": ""Point"", ""coordinates"": [-0.5466875, 44.8034004]}";1109453573;0;;;3;33039;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.7998836,-0.5460383;"{""type"": ""Point"", ""coordinates"": [-0.5460383, 44.7998836]}";1109453637;0;;;5;33039;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.8066085,-0.550342;"{""type"": ""Point"", ""coordinates"": [-0.550342, 44.8066085]}";1109453643;0;;;3;33039;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.8077622,-0.5477398;"{""type"": ""Point"", ""coordinates"": [-0.5477398, 44.8077622]}";1109453739;0;;;3;33039;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.8127762,-0.5526042;"{""type"": ""Point"", ""coordinates"": [-0.5526042, 44.8127762]}";1109357259;0;;;12;33039;2017-08-21T00:00:00+02:00;2017-08-21T00:00:00+02:00
44.8094693,-0.5413032;"{""type"": ""Point"", ""coordinates"": [-0.5413032, 44.8094693]}";1109393593;0;;;3;33039;2018-06-13T00:00:00+02:00;2018-06-13T00:00:00+02:00
44.807948,-0.553811;"{""type"": ""Point"", ""coordinates"": [-0.553811, 44.807948]}";1109453367;0;;;2;33039;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.801219,-0.5457725;"{""type"": ""Point"", ""coordinates"": [-0.5457725, 44.801219]}";1109453459;0;;;5;33039;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.7972682,-0.5527169;"{""type"": ""Point"", ""coordinates"": [-0.5527169, 44.7972682]}";1109453423;0;;;5;33039;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.7744994,-0.5649829;"{""type"": ""Point"", ""coordinates"": [-0.5649829, 44.7744994]}";1109523233;0;;;9;33550;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.7751081,-0.5277221;"{""type"": ""Point"", ""coordinates"": [-0.5277221, 44.7751081]}";1109560735;0;;;5;33550;2021-04-12T00:00:00+02:00;2021-04-12T00:00:00+02:00
44.7648595,-0.5850066;"{""type"": ""Point"", ""coordinates"": [-0.5850066, 44.7648595]}";1109393127;0;;;11;33550;2018-06-13T00:00:00+02:00;2018-06-13T00:00:00+02:00
44.7554624,-0.5854985;"{""type"": ""Point"", ""coordinates"": [-0.5854985, 44.7554624]}";1109393133;0;;;4;33550;2018-06-13T00:00:00+02:00;2018-06-13T00:00:00+02:00
44.7650725,-0.5858549;"{""type"": ""Point"", ""coordinates"": [-0.5858549, 44.7650725]}";1109393129;0;;;2;33550;2018-06-13T00:00:00+02:00;2018-06-13T00:00:00+02:00
44.7648595,-0.5850066;"{""type"": ""Point"", ""coordinates"": [-0.5850066, 44.7648595]}";1109523195;0;;;11;33550;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.7586603,-0.5710441;"{""type"": ""Point"", ""coordinates"": [-0.5710441, 44.7586603]}";1109523221;0;;;1;33550;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.7746493,-0.5649676;"{""type"": ""Point"", ""coordinates"": [-0.5649676, 44.7746493]}";1109523229;0;;;3;33550;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.7591168,-0.5708498;"{""type"": ""Point"", ""coordinates"": [-0.5708498, 44.7591168]}";1109523231;0;;;3;33550;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.7713408,-0.5411186;"{""type"": ""Point"", ""coordinates"": [-0.5411186, 44.7713408]}";1109523255;0;;;5;33550;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.8053963,-0.5725998;"{""type"": ""Point"", ""coordinates"": [-0.5725998, 44.8053963]}";1109393423;0;;;4;33550;2018-06-13T00:00:00+02:00;2018-06-13T00:00:00+02:00
44.7670514,-0.5798945;"{""type"": ""Point"", ""coordinates"": [-0.5798945, 44.7670514]}";1109393125;0;;;7;33550;2018-06-13T00:00:00+02:00;2018-06-13T00:00:00+02:00
44.7945938,-0.5813619;"{""type"": ""Point"", ""coordinates"": [-0.5813619, 44.7945938]}";1109523175;0;;;3;33550;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.7547563,-0.5859021;"{""type"": ""Point"", ""coordinates"": [-0.5859021, 44.7547563]}";1109523225;0;;;8;33550;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.764032,-0.5583504;"{""type"": ""Point"", ""coordinates"": [-0.5583504, 44.764032]}";1109523227;0;;;2;33550;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.7662665,-0.580032;"{""type"": ""Point"", ""coordinates"": [-0.580032, 44.7662665]}";1109523205;0;;;8;33550;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.8053963,-0.5725998;"{""type"": ""Point"", ""coordinates"": [-0.5725998, 44.8053963]}";1109523215;0;;;4;33550;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.7662665,-0.580032;"{""type"": ""Point"", ""coordinates"": [-0.580032, 44.7662665]}";1109353307;0;;;8;33550;2017-07-20T00:00:00+02:00;2017-07-20T00:00:00+02:00
44.7862095,-0.5664955;"{""type"": ""Point"", ""coordinates"": [-0.5664955, 44.7862095]}";1109393421;0;;;6;33550;2018-06-13T00:00:00+02:00;2018-06-13T00:00:00+02:00
44.7551857,-0.5857321;"{""type"": ""Point"", ""coordinates"": [-0.5857321, 44.7551857]}";1109393139;0;;;1;33550;2018-06-13T00:00:00+02:00;2018-06-13T00:00:00+02:00
44.7869058,-0.566566;"{""type"": ""Point"", ""coordinates"": [-0.566566, 44.7869058]}";1109393171;0;;;3;33550;2018-06-13T00:00:00+02:00;2018-06-13T00:00:00+02:00
44.7785218,-0.539664;"{""type"": ""Point"", ""coordinates"": [-0.539664, 44.7785218]}";1109523253;0;;;3;33550;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.7714183,-0.5986542;"{""type"": ""Point"", ""coordinates"": [-0.5986542, 44.7714183]}";1109353259;0;;;8;33192;2017-07-20T00:00:00+02:00;2017-07-20T00:00:00+02:00
44.7720927,-0.6136617;"{""type"": ""Point"", ""coordinates"": [-0.6136617, 44.7720927]}";1109453761;0;;;2;33192;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.7734792,-0.6153075;"{""type"": ""Point"", ""coordinates"": [-0.6153075, 44.7734792]}";1109523011;0;;;4;33192;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.7797414,-0.6086215;"{""type"": ""Point"", ""coordinates"": [-0.6086215, 44.7797414]}";1109522991;0;;;1;33192;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.7731888,-0.6150953;"{""type"": ""Point"", ""coordinates"": [-0.6150953, 44.7731888]}";1109522993;0;;;4;33192;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.7643864,-0.6201511;"{""type"": ""Point"", ""coordinates"": [-0.6201511, 44.7643864]}";1108806819;0;;;6;33192;2014-04-15T00:00:00+02:00;2014-04-15T00:00:00+02:00
44.7720228,-0.6146121;"{""type"": ""Point"", ""coordinates"": [-0.6146121, 44.7720228]}";1109522997;0;;;1;33192;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.7643634,-0.6201458;"{""type"": ""Point"", ""coordinates"": [-0.6201458, 44.7643634]}";1108806771;0;;;6;33192;2014-04-15T00:00:00+02:00;2014-04-15T00:00:00+02:00
44.7724721,-0.6135522;"{""type"": ""Point"", ""coordinates"": [-0.6135522, 44.7724721]}";1109522953;0;;;3;33192;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.7753483,-0.5954578;"{""type"": ""Point"", ""coordinates"": [-0.5954578, 44.7753483]}";1109523023;0;;;7;33192;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.77259,-0.6137936;"{""type"": ""Point"", ""coordinates"": [-0.6137936, 44.77259]}";1109523001;0;;;9;33192;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.8052125,-0.6323496;"{""type"": ""Point"", ""coordinates"": [-0.6323496, 44.8052125]}";1108806917;0;;;4;33318;2014-04-15T00:00:00+02:00;2014-04-15T00:00:00+02:00
44.8019384,-0.6477127;"{""type"": ""Point"", ""coordinates"": [-0.6477127, 44.8019384]}";1109353287;0;;;4;33318;2017-07-20T00:00:00+02:00;2017-07-20T00:00:00+02:00
44.7940534,-0.6337913;"{""type"": ""Point"", ""coordinates"": [-0.6337913, 44.7940534]}";1109393637;0;;;11;33318;2018-06-13T00:00:00+02:00;2018-06-13T00:00:00+02:00
44.8053227,-0.6549898;"{""type"": ""Point"", ""coordinates"": [-0.6549898, 44.8053227]}";1109523053;0;;;4;33318;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.8018956,-0.6296577;"{""type"": ""Point"", ""coordinates"": [-0.6296577, 44.8018956]}";1109523117;0;;;10;33318;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.792983,-0.6468119;"{""type"": ""Point"", ""coordinates"": [-0.6468119, 44.792983]}";1109523127;0;;;4;33318;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.7909398,-0.6329472;"{""type"": ""Point"", ""coordinates"": [-0.6329472, 44.7909398]}";1109523149;0;;;2;33318;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.8148352,-0.6192498;"{""type"": ""Point"", ""coordinates"": [-0.6192498, 44.8148352]}";1109523065;0;;;2;33318;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.8098091,-0.6253782;"{""type"": ""Point"", ""coordinates"": [-0.6253782, 44.8098091]}";1109523067;0;;;2;33318;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.8108694,-0.6203354;"{""type"": ""Point"", ""coordinates"": [-0.6203354, 44.8108694]}";1109523073;0;;;2;33318;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.8054056,-0.6312928;"{""type"": ""Point"", ""coordinates"": [-0.6312928, 44.8054056]}";1109523079;0;;ARCEAU_MOTO;2;33318;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.8137459,-0.6218615;"{""type"": ""Point"", ""coordinates"": [-0.6218615, 44.8137459]}";1109523081;0;;;3;33318;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.7918562,-0.6652569;"{""type"": ""Point"", ""coordinates"": [-0.6652569, 44.7918562]}";1109523089;0;;;4;33318;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.7942459,-0.638046;"{""type"": ""Point"", ""coordinates"": [-0.638046, 44.7942459]}";1109523093;0;;;2;33318;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.8020676,-0.6681162;"{""type"": ""Point"", ""coordinates"": [-0.6681162, 44.8020676]}";1109523187;0;;;2;33318;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.781186,-0.6505773;"{""type"": ""Point"", ""coordinates"": [-0.6505773, 44.781186]}";1109546665;0;;;7;33318;2021-01-25T00:00:00+01:00;2021-01-25T00:00:00+01:00
44.7993629,-0.6421251;"{""type"": ""Point"", ""coordinates"": [-0.6421251, 44.7993629]}";1109376717;0;;;5;33318;2018-01-15T00:00:00+01:00;2018-01-15T00:00:00+01:00
44.8109196,-0.6195501;"{""type"": ""Point"", ""coordinates"": [-0.6195501, 44.8109196]}";1109353285;0;;;8;33318;2017-07-20T00:00:00+02:00;2017-07-20T00:00:00+02:00
44.8019911,-0.6476081;"{""type"": ""Point"", ""coordinates"": [-0.6476081, 44.8019911]}";1109353289;0;;;4;33318;2017-07-20T00:00:00+02:00;2017-07-20T00:00:00+02:00
44.8024004,-0.6474275;"{""type"": ""Point"", ""coordinates"": [-0.6474275, 44.8024004]}";1109393563;0;;;2;33318;2018-06-13T00:00:00+02:00;2018-06-13T00:00:00+02:00
44.7998016,-0.6611783;"{""type"": ""Point"", ""coordinates"": [-0.6611783, 44.7998016]}";1109393581;0;;;2;33318;2018-06-13T00:00:00+02:00;2018-06-13T00:00:00+02:00
44.8057143,-0.6309769;"{""type"": ""Point"", ""coordinates"": [-0.6309769, 44.8057143]}";1109522957;0;;;7;33318;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.8077475,-0.6323247;"{""type"": ""Point"", ""coordinates"": [-0.6323247, 44.8077475]}";1108806901;0;;;2;33318;2014-04-15T00:00:00+02:00;2014-04-15T00:00:00+02:00
44.8048136,-0.6362962;"{""type"": ""Point"", ""coordinates"": [-0.6362962, 44.8048136]}";1109523075;0;;;2;33318;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.8019911,-0.6476081;"{""type"": ""Point"", ""coordinates"": [-0.6476081, 44.8019911]}";1109523125;0;;;4;33318;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.7959497,-0.6672009;"{""type"": ""Point"", ""coordinates"": [-0.6672009, 44.7959497]}";1109523193;0;;;5;33318;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.806386,-0.6295332;"{""type"": ""Point"", ""coordinates"": [-0.6295332, 44.806386]}";1109393551;0;;;1;33318;2018-06-13T00:00:00+02:00;2018-06-13T00:00:00+02:00
44.7993994,-0.6626115;"{""type"": ""Point"", ""coordinates"": [-0.6626115, 44.7993994]}";1109393599;0;;;1;33318;2018-06-13T00:00:00+02:00;2018-06-13T00:00:00+02:00
